Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-05 03:00 PM,2018,01,05,15,36.4,103,Unhealthy for Sensitive Groups,30.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-05 04:00 PM,2018,01,05,16,33.2,95,Moderate,30.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-05 05:00 PM,2018,01,05,17,34.5,98,Moderate,36.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-05 06:00 PM,2018,01,05,18,39.7,111,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-05 07:00 PM,2018,01,05,19,45.3,125,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-05 08:00 PM,2018,01,05,20,69.6,158,Unhealthy,94.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-05 09:00 PM,2018,01,05,21,81.3,164,Unhealthy,93.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-05 10:00 PM,2018,01,05,22,109.1,179,Unhealthy,137.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-05 11:00 PM,2018,01,05,23,122.0,185,Unhealthy,135.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-06 12:00 AM,2018,01,06,00,121.0,185,Unhealthy,120.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-06 01:00 AM,2018,01,06,01,120.5,185,Unhealthy,120.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-06 02:00 AM,2018,01,06,02,106.2,177,Unhealthy,92.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-06 03:00 AM,2018,01,06,03,94.6,171,Unhealthy,83.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-06 04:00 AM,2018,01,06,04,79.8,164,Unhealthy,65.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-06 05:00 AM,2018,01,06,05,79.9,164,Unhealthy,80.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-06 06:00 AM,2018,01,06,06,83.9,166,Unhealthy,88.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-06 07:00 AM,2018,01,06,07,93.4,171,Unhealthy,103.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-06 08:00 AM,2018,01,06,08,122.7,186,Unhealthy,152.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-06 09:00 AM,2018,01,06,09,154.3,205,Very Unhealthy,186.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-06 10:00 AM,2018,01,06,10,178.2,228,Very Unhealthy,202.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-06 11:00 AM,2018,01,06,11,167.6,218,Very Unhealthy,157.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-06 12:00 PM,2018,01,06,12,145.3,197,Unhealthy,123.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-06 01:00 PM,2018,01,06,13,89.6,169,Unhealthy,34.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-06 02:00 PM,2018,01,06,14,52.3,142,Unhealthy for Sensitive Groups,15.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-06 03:00 PM,2018,01,06,15,36.6,104,Unhealthy for Sensitive Groups,21.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-06 04:00 PM,2018,01,06,16,30.3,89,Moderate,24.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-06 05:00 PM,2018,01,06,17,31.1,91,Moderate,32.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-06 06:00 PM,2018,01,06,18,37.0,105,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-06 07:00 PM,2018,01,06,19,70.5,159,Unhealthy,104.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-06 08:00 PM,2018,01,06,20,104.2,176,Unhealthy,138.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-06 09:00 PM,2018,01,06,21,113.1,181,Unhealthy,122.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-06 10:00 PM,2018,01,06,22,102.0,175,Unhealthy,91.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-06 11:00 PM,2018,01,06,23,82.0,165,Unhealthy,62.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-07 12:00 AM,2018,01,07,00,72.9,160,Unhealthy,64.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-07 01:00 AM,2018,01,07,01,73.5,160,Unhealthy,74.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-07 02:00 AM,2018,01,07,02,66.2,157,Unhealthy,59.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-07 03:00 AM,2018,01,07,03,69.1,158,Unhealthy,72.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-07 04:00 AM,2018,01,07,04,72.5,160,Unhealthy,76.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-07 05:00 AM,2018,01,07,05,70.2,159,Unhealthy,68.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-07 06:00 AM,2018,01,07,06,78.6,163,Unhealthy,87.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-07 07:00 AM,2018,01,07,07,103.3,176,Unhealthy,128.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-07 08:00 AM,2018,01,07,08,130.6,190,Unhealthy,158.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-07 09:00 AM,2018,01,07,09,151.8,202,Very Unhealthy,173.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-07 10:00 AM,2018,01,07,10,150.9,201,Very Unhealthy,150.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-07 11:00 AM,2018,01,07,11,130.9,190,Unhealthy,111.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-07 12:00 PM,2018,01,07,12,98.4,173,Unhealthy,66.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-07 01:00 PM,2018,01,07,13,79.7,163,Unhealthy,61.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-07 02:00 PM,2018,01,07,14,66.8,157,Unhealthy,54.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-07 03:00 PM,2018,01,07,15,51.9,141,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-07 04:00 PM,2018,01,07,16,42.4,118,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-07 05:00 PM,2018,01,07,17,39.7,111,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-07 06:00 PM,2018,01,07,18,49.8,136,Unhealthy for Sensitive Groups,60.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-07 07:00 PM,2018,01,07,19,69.9,158,Unhealthy,90.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-07 08:00 PM,2018,01,07,20,87.9,168,Unhealthy,106.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-07 09:00 PM,2018,01,07,21,94.4,171,Unhealthy,101.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-07 10:00 PM,2018,01,07,22,89.7,169,Unhealthy,85.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-07 11:00 PM,2018,01,07,23,70.8,159,Unhealthy,52.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-08 12:00 AM,2018,01,08,00,62.9,155,Unhealthy,55.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-08 01:00 AM,2018,01,08,01,55.4,150,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-08 02:00 AM,2018,01,08,02,49.2,135,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-08 03:00 AM,2018,01,08,03,48.1,132,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-08 04:00 AM,2018,01,08,04,56.5,152,Unhealthy,65.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-08 05:00 AM,2018,01,08,05,67.7,157,Unhealthy,79.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-08 06:00 AM,2018,01,08,06,74.8,161,Unhealthy,82.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-08 07:00 AM,2018,01,08,07,96.9,172,Unhealthy,119.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-08 08:00 AM,2018,01,08,08,133.9,191,Unhealthy,171.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-08 09:00 AM,2018,01,08,09,148.9,199,Unhealthy,164.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-08 10:00 AM,2018,01,08,10,130.5,190,Unhealthy,112.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-08 11:00 AM,2018,01,08,11,88.2,168,Unhealthy,46.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-08 12:00 PM,2018,01,08,12,60.6,154,Unhealthy,33.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-08 01:00 PM,2018,01,08,13,43.3,120,Unhealthy for Sensitive Groups,26.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-08 02:00 PM,2018,01,08,14,31.6,92,Moderate,20.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-08 03:00 PM,2018,01,08,15,31.6,92,Moderate,-15.0,UG/M3,1 Hr,Invalid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-08 04:00 PM,2018,01,08,16,-999.0,-999,N/A,922.0,UG/M3,1 Hr,Invalid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-08 05:00 PM,2018,01,08,17,-999.0,-999,N/A,46.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-08 06:00 PM,2018,01,08,18,58.4,152,Unhealthy,68.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-08 07:00 PM,2018,01,08,19,86.8,167,Unhealthy,110.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-08 08:00 PM,2018,01,08,20,104.2,176,Unhealthy,120.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-08 09:00 PM,2018,01,08,21,110.7,180,Unhealthy,117.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-08 10:00 PM,2018,01,08,22,129.6,189,Unhealthy,148.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-08 11:00 PM,2018,01,08,23,116.2,182,Unhealthy,103.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-09 12:00 AM,2018,01,09,00,84.5,166,Unhealthy,53.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-09 01:00 AM,2018,01,09,01,87.2,167,Unhealthy,90.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-09 02:00 AM,2018,01,09,02,86.1,167,Unhealthy,85.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-09 03:00 AM,2018,01,09,03,83.5,165,Unhealthy,81.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-09 04:00 AM,2018,01,09,04,77.7,162,Unhealthy,72.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-09 05:00 AM,2018,01,09,05,86.8,167,Unhealthy,96.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-09 06:00 AM,2018,01,09,06,104.9,177,Unhealthy,123.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-09 07:00 AM,2018,01,09,07,136.9,193,Unhealthy,169.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-09 08:00 AM,2018,01,09,08,164.0,214,Very Unhealthy,191.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-09 09:00 AM,2018,01,09,09,197.5,248,Very Unhealthy,231.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-09 10:00 AM,2018,01,09,10,188.2,238,Very Unhealthy,179.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-09 11:00 AM,2018,01,09,11,149.6,200,Unhealthy,111.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-09 12:00 PM,2018,01,09,12,103.3,176,Unhealthy,57.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-09 01:00 PM,2018,01,09,13,85.1,166,Unhealthy,67.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2018-01-09 02:00 PM,2018,01,09,14,74.0,161,Unhealthy,63.0,UG/M3,1 Hr,Valid
